iso3;year;SSP1;SSP2;SSP3;SSP4;SSP5
GIN;2010;822,7727182;822,7727182;822,7727182;822,7727182;822,7727182
GIN;2015;891,2538179;847,1831179;802,4156859;803,2379178;894,3043718
GIN;2020;1012,812823;922,2674052;767,0931378;774,0213447;1030,854933
GIN;2025;1235,245184;1073,473282;754,1609209;775,7888982;1293,055465
GIN;2030;1568,809194;1283,588686;760,1838607;807,0509112;1706,324099
GIN;2035;2040,274049;1535,983134;779,0161818;863,098814;2323,831906
GIN;2040;2682,720716;1833,224557;802,0848937;934,9313316;3216,016466
GIN;2045;3521,768923;2182,769276;824,887028;1016,130898;4448,931597
GIN;2050;4567,332539;2593,01586;845,6734905;1103,546026;6069,233147
GIN;2055;5800,304606;3061,47718;866,8381523;1199,564383;8083,422127
GIN;2060;7188,94575;3577,753267;888,9112845;1305,291887;10468,42676
GIN;2065;8685,267455;4137,230155;912,0293273;1420,368767;13138,9104
GIN;2070;10284,40853;4758,456707;936,6023358;1547,378324;16095,55611
GIN;2075;11984,75655;5459,603315;963,9624795;1690,317922;19350,2426
GIN;2080;13781,20382;6264,389538;993,6039074;1849,645977;22899,20547
GIN;2085;15660,06521;7184,264825;1025,158816;2025,699342;26714,70309
GIN;2090;17606,70644;8294,074968;1058,358729;2218,73943;30758,01239
GIN;2095;19603,48032;9594,606077;1092,994305;2429,127727;35084,46085
GIN;2100;21642,72261;11066,0731;1128,604216;2656,643644;40135,11457
GMB;1970;891,0049651;891,0049651;891,0049651;891,0049651;891,0049651
GMB;1975;943,4939948;943,4939948;943,4939948;943,4939948;943,4939948
GMB;1980;853,6489127;853,6489127;853,6489127;853,6489127;853,6489127
GMB;1985;858,4770952;858,4770952;858,4770952;858,4770952;858,4770952
GMB;1990;849,9266061;849,9266061;849,9266061;849,9266061;849,9266061
GMB;1995;778,4307234;778,4307234;778,4307234;778,4307234;778,4307234
GMB;2000;803,5022617;803,5022617;803,5022617;803,5022617;803,5022617
GMB;2005;1155,756053;1155,756053;1155,756053;1155,756053;1155,756053
GMB;2010;1464,325491;1464,325491;1464,325491;1464,325491;1464,325491
GMB;2015;2004,625726;1953,810184;1912,72827;1904,414894;2007,946963
GMB;2020;2560,534717;2356,608066;2182,967454;2183,421587;2594,751298
GMB;2025;3153,904231;2702,419663;2302,973865;2340,042548;3277,710797
GMB;2030;3856,346897;3065,187662;2359,049214;2464,938837;4158,99702
GMB;2035;4613,350326;3467,460772;2393,801455;2596,411099;5213,551381
GMB;2040;5485,904911;3922,181428;2410,427173;2737,691422;6528,618385
GMB;2045;6532,674879;4443,965354;2413,451227;2890,585495;8189,353536
GMB;2050;7806,260015;5038,515466;2404,527816;3054,136352;10277,51662
GMB;2055;9284,721289;5705,464475;2394,364725;3238,528342;12789,50418
GMB;2060;10915,53394;6430,990823;2386,747028;3446,351809;15672,81467
GMB;2065;12620,064;7194,11709;2381,312024;3671,304096;18805,61233
GMB;2070;14361,403;8028,50214;2376,554795;3908,401151;22123,08192
GMB;2075;16110,58018;8971,349991;2374,902759;4160,336965;25563,98662
GMB;2080;17848,24229;10027,13182;2374,43265;4424,209983;29075,68181
GMB;2085;19563,99902;11185,38617;2376,730476;4704,262906;32622,5393
GMB;2090;21257,23798;12415,4389;2382,470217;5003,219562;36518,423
GMB;2095;22926,71984;13705,70431;2390,466764;5319,414091;41117,16228
GMB;2100;24577,90083;15023,47435;2403,017045;5658,201607;46661,03776
GNB;1970;302,1610037;302,1610037;302,1610037;302,1610037;302,1610037
GNB;1975;484,9811383;484,9811383;484,9811383;484,9811383;484,9811383
GNB;1980;380,5509229;380,5509229;380,5509229;380,5509229;380,5509229
GNB;1985;468,5205668;468,5205668;468,5205668;468,5205668;468,5205668
GNB;1990;428,6282529;428,6282529;428,6282529;428,6282529;428,6282529
GNB;1995;586,5101653;586,5101653;586,5101653;586,5101653;586,5101653
GNB;2000;453,3117144;453,3117144;453,3117144;453,3117144;453,3117144
GNB;2005;793,7432133;793,7432133;793,7432133;793,7432133;793,7432133
GNB;2010;817,5319626;817,5319626;817,5319626;817,5319626;817,5319626
GNB;2015;1073,815617;1036,680871;1002,717789;1000,783889;1075,33447
GNB;2020;1274,073776;1160,521576;1052,675088;1054,628546;1290,191854
GNB;2025;1553,707524;1316,673738;1096,39149;1111,864155;1612,779165
GNB;2030;1900,914738;1489,596371;1122,357614;1165,258796;2048,28531
GNB;2035;2354,319528;1705,156554;1152,968735;1237,762029;2657,063405
GNB;2040;2910,970488;1953,639393;1174,23083;1315,175876;3458,720567
GNB;2045;3602,015822;2261,844487;1196,494054;1407,835333;4516,395631
GNB;2050;4475,168681;2642,022982;1219,739369;1515,676349;5917,40119
GNB;2055;5583,779411;3109,013874;1250,655043;1647,415359;7766,25345
GNB;2060;6954,412538;3661,383245;1288,327856;1803,158626;10136,89865
GNB;2065;8581,032344;4303,926894;1330,847873;1979,940395;13048,21428
GNB;2070;10444,30237;5042,755452;1378,764767;2178,704408;16487,0887
GNB;2075;12503,71703;5923,620442;1429,098324;2395,517164;20390,59346
GNB;2080;14710,95138;6980,969616;1482,509181;2632,510845;24667,44854
GNB;2085;17016,93053;8231,836899;1539,454504;2892,255837;29218,25297
GNB;2090;19388,59297;9664,861431;1598,803547;3174,405822;33969,50971
GNB;2095;21801,38852;11273,33481;1664,043701;3487,597169;39284,29912
GNB;2100;24246,33308;13049,92717;1733,248395;3829,976091;45615,30817
GNQ;1970;663,6401103;663,6401103;663,6401103;663,6401103;663,6401103
GNQ;1975;1176,253892;1176,253892;1176,253892;1176,253892;1176,253892
GNQ;1980;769,5223518;769,5223518;769,5223518;769,5223518;769,5223518
GNQ;1985;736,2501951;736,2501951;736,2501951;736,2501951;736,2501951
GNQ;1990;639,7132314;639,7132314;639,7132314;639,7132314;639,7132314
GNQ;1995;754,9035555;754,9035555;754,9035555;754,9035555;754,9035555
GNQ;2000;5833,077423;5833,077423;5833,077423;5833,077423;5833,077423
GNQ;2005;15411,51136;15411,51136;15411,51136;15411,51136;15411,51136
GNQ;2010;22007,97133;22007,97133;22007,97133;22007,97133;22007,97133
GNQ;2015;23921,9308;23610,30305;23366,19821;23231,42134;23913,60198
GNQ;2020;24782,80298;23956,42292;23209,52882;22884,08557;24932,42996
GNQ;2025;25276,76877;24722,33935;23448,94678;22844,88696;26282,46182
GNQ;2030;26269,41695;25902,95723;23899,32888;23065,24421;28192,9853
GNQ;2035;28188,81222;27432,39417;24679,54899;23661,09442;30613,27883
GNQ;2040;30953,83105;29349,19119;25706,55503;24535,40215;33653,9674
GNQ;2045;34227,06022;31634,94981;26916,36399;25425,68555;38186,12757
GNQ;2050;37667,07159;34133,16479;28183,59717;26354,52256;43388,8815
GNQ;2055;41208,49842;36763,83505;29368,41218;27230,26796;49119,63632
GNQ;2060;44885,83534;39665,88477;30469,69398;28103,42712;55326,02523
GNQ;2065;48750,21369;42872,31201;31586,54755;29060,17195;62063,67639
GNQ;2070;52835,46075;46376,28844;32811,00268;30135,65951;69372,18541
GNQ;2075;57125,51432;50090,10548;34035,41062;31186,17956;77236,16411
GNQ;2080;61627,82456;53994,42313;35290,00021;32242,21395;85679,61001
GNQ;2085;66339,68928;58090,87971;36589,48933;33321,43017;94712,22909
GNQ;2090;71296,52096;62356,1385;37955,37125;34449,16695;104399,3207
GNQ;2095;76538,32561;66819,22183;39394,37946;35633,42318;114815,4149
GNQ;2100;82062,23296;71371,40237;40922,52257;36893,16639;125970,7168
GRC;1970;12211,09202;12211,09202;12211,09202;12211,09202;12211,09202
GRC;1975;15186,61915;15186,61915;15186,61915;15186,61915;15186,61915
GRC;1980;17461,43476;17461,43476;17461,43476;17461,43476;17461,43476
GRC;1985;17124,06392;17124,06392;17124,06392;17124,06392;17124,06392
GRC;1990;17833,78552;17833,78552;17833,78552;17833,78552;17833,78552
GRC;1995;18364,78039;18364,78039;18364,78039;18364,78039;18364,78039
GRC;2000;21540,9273;21540,9273;21540,9273;21540,9273;21540,9273
GRC;2005;25724,52253;25724,52253;25724,52253;25724,52253;25724,52253
GRC;2010;27304,31425;27304,31425;27304,31425;27304,31425;27304,31425
GRC;2015;30293,7552;30374,91118;28060,25463;30453,7954;30281,84517
GRC;2020;34262,73144;34389,67081;28049,5512;34448,96562;34358,71317
GRC;2025;39636,04538;39660,73901;28454,4125;39512,50195;39992,79222
GRC;2030;46044,33397;45789,90342;29826,83512;45198,66611;46920,97994
GRC;2035;52828,87004;52178,79059;31711,52326;50930,22772;54586,54455
GRC;2040;59582,02393;58483,31706;33900,94731;56446,12487;62556,98282
GRC;2045;66112,51037;64525,07035;36208,17236;61606,5565;70570,60344
GRC;2050;72361,14407;70236,03082;38488,34946;66338,47267;78470,7741
GRC;2055;78462,61297;75701,10667;40762,42985;70816,15506;86348,96968
GRC;2060;84426,87018;80962,15715;43077,26213;75197,23032;94214,26112
GRC;2065;90357,96957;86132,55358;45500,06423;79676,76817;102285,1416
GRC;2070;96305,27937;91151,47592;47997,36549;84230,18817;110586,9926
GRC;2075;102311,2123;96085,46392;50525,48444;88838,32073;119137,1766
GRC;2080;108360,4857;101023,1668;53082,61982;93479,05866;127908,2096
GRC;2085;114780,6884;106119,1813;55759,65435;98263,34705;137225,5941
GRC;2090;121545,8811;111424,6837;58653,38782;103274,1755;147120,2593
GRC;2095;128613,1375;117023,5523;61827,52828;108700,8491;157624,685
GRC;2100;136113,2638;122998,443;65261,72421;114646,3362;168886,1066
GRD;1970;2861,010033;2861,010033;2861,010033;2861,010033;2861,010033
GRD;1975;3047,052473;3047,052473;3047,052473;3047,052473;3047,052473
GRD;1980;4607,773281;4607,773281;4607,773281;4607,773281;4607,773281
GRD;1985;5673,26461;5673,26461;5673,26461;5673,26461;5673,26461
GRD;1990;8951,711303;8951,711303;8951,711303;8951,711303;8951,711303
GRD;1995;8276,703168;8276,703168;8276,703168;8276,703168;8276,703168
GRD;2000;11391,35485;11391,35485;11391,35485;11391,35485;11391,35485
GRD;2005;12644,27724;12644,27724;12644,27724;12644,27724;12644,27724
GRD;2010;12023,64011;12023,64011;12023,64011;12023,64011;12023,64011
GRD;2015;12128,01406;12024,86054;12024,89748;12090,16803;12182,42393
GRD;2020;12340,42532;12185,37231;11989,08543;12040,3379;12508,01041
GRD;2025;13262,68013;12961,80887;12297,15552;12208,81006;13586,40048
GRD;2030;14701,69624;14172,57746;13003,29073;12599,94181;15294,01789
GRD;2035;16536,00571;15630,16282;13939,34104;13174,63924;17595,19892
GRD;2040;18625,5328;17150,59576;14857,00691;13860,27496;20408,56474
GRD;2045;20904,74132;18741,37189;15543,99634;14519,38447;23604,7065
GRD;2050;23278,71997;20427,03818;16016,16535;15128,99103;27029,35248
GRD;2055;25704,53695;22257,69274;16363,44818;15665,90651;30615,94203
GRD;2060;28151,93937;24231,0408;16786,67916;16259,26338;34388,88429
GRD;2065;30571,57956;26342,08174;17360,92925;16955,15125;38639,78249
GRD;2070;33006,36962;28541,09403;18075,53767;17755,14299;43614,79009
GRD;2075;35653,41071;30775,71758;18822,39177;18591,3053;49434,15408
GRD;2080;38715,70646;33041,26157;19551,51991;19452,782;56189,58277
GRD;2085;42259,42323;35458,51532;20270,22218;20340,88585;63886,99645
GRD;2090;46308,81789;38125,23117;21032,46454;21281,27517;72589,43326
GRD;2095;50832,58818;41107,95206;21875,84291;22304,3322;82297,71162
GRD;2100;55706,55882;44401,39738;22816,20506;23398,80121;92991,76833
GTM;1970;4050,882348;4050,882348;4050,882348;4050,882348;4050,882348
GTM;1975;4836,419726;4836,419726;4836,419726;4836,419726;4836,419726
GTM;1980;5743,99362;5743,99362;5743,99362;5743,99362;5743,99362
GTM;1985;4919,390895;4919,390895;4919,390895;4919,390895;4919,390895
GTM;1990;4757,654149;4757,654149;4757,654149;4757,654149;4757,654149
GTM;1995;5054,22598;5054,22598;5054,22598;5054,22598;5054,22598
GTM;2000;5453,211608;5453,211608;5453,211608;5453,211608;5453,211608
GTM;2005;5629,297864;5629,297864;5629,297864;5629,297864;5629,297864
GTM;2010;6288,199118;6288,199118;6288,199118;6288,199118;6288,199118
GTM;2015;7251,043269;6975,592453;6764,916798;6745,86542;7264,290546
GTM;2020;8627,72182;7820,465909;7175,262065;7124,778648;8706,673045
GTM;2025;10159,89311;8686,291421;7505,36232;7409,291658;10399,64796
GTM;2030;11796,2285;9628,7949;7859,910921;7721,313736;12311,65648
GTM;2035;13523,20243;10684,86936;8247,852374;8084,822747;14451,63222
GTM;2040;15381,80913;11875,71502;8623,969702;8477,979687;16879,43183
GTM;2045;17370,59162;13201,3054;8972,096161;8891,979262;19596,33824
GTM;2050;19549,91892;14669,41025;9275,828631;9313,243985;22673,58001
GTM;2055;21821,43425;16273,63284;9573,679338;9776,559526;25989,92076
GTM;2060;24373,7679;17992,36037;9887,44331;10296,59187;29803,56346
GTM;2065;27100,95732;19799,58106;10228,0658;10865,08147;33947,41139
GTM;2070;29924,81344;21723,09563;10600,62219;11477,65958;38708,08986
GTM;2075;32716,25869;23799,2321;11009,42185;12134,83096;44282,71754
GTM;2080;35731,3933;26032,49657;11447,84429;12829,12905;50911,67177
GTM;2085;39194,5756;28904,18932;11903,96523;13550,97017;58656,64312
GTM;2090;43241,55966;32253,05874;12379,19231;14304,08507;67549,01994
GTM;2095;47834,43094;35959,92504;12879,42979;15095,87186;77539,46993
GTM;2100;52973,62297;39873,6701;13415,71195;15938,33602;88685,90468
GUY;1970;2015,353715;2015,353715;2015,353715;2015,353715;2015,353715
GUY;1975;2607,403037;2607,403037;2607,403037;2607,403037;2607,403037
GUY;1980;2306,531131;2306,531131;2306,531131;2306,531131;2306,531131
GUY;1985;1425,645539;1425,645539;1425,645539;1425,645539;1425,645539
GUY;1990;1446,424604;1446,424604;1446,424604;1446,424604;1446,424604
GUY;1995;2129,686362;2129,686362;2129,686362;2129,686362;2129,686362
GUY;2000;3304,564587;3304,564587;3304,564587;3304,564587;3304,564587
GUY;2005;3760,548111;3760,548111;3760,548111;3760,548111;3760,548111
GUY;2010;4336,400912;4336,400912;4336,400912;4336,400912;4336,400912
GUY;2015;4856,056378;4836,389067;4789,557941;4809,549995;4873,703808
GUY;2020;5420,146695;5214,430197;5038,794486;5076,495497;5502,188608
GUY;2025;6159,147188;5660,135318;5201,139811;5244,000004;6390,275618
GUY;2030;7216,841169;6307,331813;5512,872506;5555,007855;7687,714293
GUY;2035;8567,691452;7159,422644;5983,600823;6026,969558;9396,813153
GUY;2040;10177,60204;8162,730212;6520,048771;6621,738061;11539,30417
GUY;2045;11967,17211;9273,363205;7030,602082;7261,745226;14062,73663
GUY;2050;13909,47699;10493,80124;7512,609607;7946,372867;16927,36897
GUY;2055;15923,91413;11818,12441;7977,373389;8672,137598;20020,00179
GUY;2060;17954,49275;13234,09727;8447,196828;9449,690751;23260,52233
GUY;2065;19932,41326;14705,28456;8914,789278;10269,39179;26501,43496
GUY;2070;21915,59837;16265,71226;9382,242566;11162,69535;29829,6143
GUY;2075;23950,4663;17948,88815;9856,072131;12151,80386;33326,8947
GUY;2080;26048,27813;19738,05964;10352,03277;13241,55496;37401,29549
GUY;2085;28199,15729;21615,36536;10885,26672;14418,94936;42424,80725
GUY;2090;30401,79817;23548,54117;11455,06566;15665,42472;48690,01811
GUY;2095;32712,30714;25507,4816;12054,40218;16951,43888;56250,83365
GUY;2100;35417,05808;27475,96767;12685,47712;18266,00682;65209,71573
HKG;1970;7046,73734;7046,73734;7046,73734;7046,73734;7046,73734
HKG;1975;8821,171824;8821,171824;8821,171824;8821,171824;8821,171824
HKG;1980;13862,04765;13862,04765;13862,04765;13862,04765;13862,04765
HKG;1985;16362,54238;16362,54238;16362,54238;16362,54238;16362,54238
HKG;1990;22656,4532;22656,4532;22656,4532;22656,4532;22656,4532
HKG;1995;27100,29792;27100,29792;27100,29792;27100,29792;27100,29792
HKG;2000;28521,11588;28521,11588;28521,11588;28521,11588;28521,11588
HKG;2005;33083,83257;33083,83257;33083,83257;33083,83257;33083,83257
HKG;2010;36293,71991;36293,71991;36293,71991;36293,71991;36293,71991
HKG;2015;39242,44156;39269,24761;38529,79568;39183,13158;39201,27098
HKG;2020;41147,51328;41179,27307;39148,56391;40759,21189;41256,35425
HKG;2025;43118,3376;43053,84346;39570,17548;42018,62179;43686,59508
HKG;2030;46115,44233;45872,17746;41020,04993;43938,18013;47558,89409
HKG;2035;50064,66216;49634,00865;43592,96619;46523,06652;52782,4502
HKG;2040;54578,31863;53943,82843;46957,55391;49427,91643;58924,52364
HKG;2045;59209,56482;58324,17135;50666,32067;52231,68268;65457,75211
HKG;2050;63695,35121;62462,27038;54306,49981;54675,10915;72077,55785
HKG;2055;68034,71796;66317,33781;57680,08376;56773,81637;78811,76791
HKG;2060;72253,26749;69952,98077;60846,58;58685,69068;85617,9819
HKG;2065;76621,92425;73600,01357;64080,03657;60736,54269;92743,54435
HKG;2070;80907,82637;77164,81156;67408,63089;62931,42915;99920,60481
HKG;2075;84965,00926;80590,86621;70802,65414;65230,15587;107069,4741
HKG;2080;89152,7812;84022,89869;74234,0144;67720,06765;114664,184
HKG;2085;93725,37059;87511,37419;77654,55749;70372,32951;123067,9724
HKG;2090;98665,01034;91196,24839;81106,26977;73239,59492;132269,249
HKG;2095;103804,6464;95014,70937;84723,37711;76206,29616;142007,223
HKG;2100;109125,6426;98980,19728;88624,7822;79261,61843;152133,8219
HND;1970;2374,114963;2374,114963;2374,114963;2374,114963;2374,114963
HND;1975;2878,745823;2878,745823;2878,745823;2878,745823;2878,745823
HND;1980;3270,865802;3270,865802;3270,865802;3270,865802;3270,865802
HND;1985;3202,733683;3202,733683;3202,733683;3202,733683;3202,733683
HND;1990;3130,81928;3130,81928;3130,81928;3130,81928;3130,81928
HND;1995;2954,663356;2954,663356;2954,663356;2954,663356;2954,663356
HND;2000;3003,879804;3003,879804;3003,879804;3003,879804;3003,879804
HND;2005;3309,789926;3309,789926;3309,789926;3309,789926;3309,789926
HND;2010;3607,643254;3607,643254;3607,643254;3607,643254;3607,643254
HND;2015;4243,014846;4101,71344;3964,221221;3955,664471;4251,022305
HND;2020;5066,207346;4609,472655;4181,653461;4167,483002;5120,426308
HND;2025;6048,728861;5150,467759;4346,054114;4333,524417;6221,737807
HND;2030;7166,309441;5752,594672;4514,341166;4519,958444;7552,43794
HND;2035;8407,834806;6423,568799;4686,497026;4734,444142;9124,207644
HND;2040;9798,909853;7174,286664;4835,996895;4960,863578;10984,8646
HND;2045;11329,21699;8015,521909;4955,674198;5191,915447;13134,05758
HND;2050;13060,69348;8959,465551;5045,150798;5424,30884;15652,241
HND;2055;14947,24023;10018,73815;5137,453548;5690,162975;18490,81264
HND;2060;16917,48434;11205,61406;5255,79033;6014,048432;21561,99344
HND;2065;19268,80463;12541,09881;5409,170167;6398,095396;25249,52909
HND;2070;21948,48246;14048,0332;5597,572263;6838,82307;29492,14882
HND;2075;24772,52355;15722,54295;5811,786326;7324,227691;34033,22698
HND;2080;27471,6339;17537,35095;6039,512539;7839,736166;38972,02374
HND;2085;29985,22974;19464,74988;6269,286114;8373,233858;44680,66595
HND;2090;32386,36992;21909,59936;6506,175993;8933,362581;51496,66594
HND;2095;35036,88637;24752,25174;6755,293068;9528,217736;59537,56546
HND;2100;38199,04379;27718,15093;7023,226783;10167,08549;68837,14515
HRV;1970;;;;;
HRV;1975;;;;;
HRV;1980;;;;;
HRV;1985;;;;;
HRV;1990;10865,19674;10865,19674;10865,19674;10865,19674;10865,19674
HRV;1995;7960,761977;7960,761977;7960,761977;7960,761977;7960,761977
HRV;2000;9698,921764;9698,921764;9698,921764;9698,921764;9698,921764
HRV;2005;14110,43678;14110,43678;14110,43678;14110,43678;14110,43678
HRV;2010;15083,70046;15083,70046;15083,70046;15083,70046;15083,70046
HRV;2015;18003,68945;18060,10561;18070,95027;18030,25321;18020,84346
HRV;2020;20105,84981;20130,5711;20064,1815;19916,89409;20254,65235
HRV;2025;22342,26896;22174,99809;21894,20278;21555,35974;22820,96844
